tile_id,cloud_cover,date,spatial_cover,links
T15RTQ,0,2022-06-25,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022176T165849.v2.0/HLS.S30.T15RTQ.2022176T165849.v2.0.Fmask.tif'}"
T15RTQ,0,2022-09-28,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15RTQ.2022271T170111.v2.0/HLS.S30.T15RTQ.2022271T170111.v2.0.Fmask.tif'}"
T15STU,0,2022-03-17,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022076T165929.v2.0/HLS.S30.T15STU.2022076T165929.v2.0.Fmask.tif'}"
T15STU,0,2022-07-05,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022186T165849.v2.0/HLS.S30.T15STU.2022186T165849.v2.0.Fmask.tif'}"
T15STU,0,2022-09-28,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STU.2022271T170111.v2.0/HLS.S30.T15STU.2022271T170111.v2.0.Fmask.tif'}"
T15STT,0,2022-03-02,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022061T170221.v2.0/HLS.S30.T15STT.2022061T170221.v2.0.Fmask.tif'}"
T15STT,5,2022-05-06,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022126T165839.v2.0/HLS.S30.T15STT.2022126T165839.v2.0.Fmask.tif'}"
T15STT,3,2022-09-28,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STT.2022271T170111.v2.0/HLS.S30.T15STT.2022271T170111.v2.0.Fmask.tif'}"
T15STA,0,2022-03-02,88,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022061T170221.v2.0/HLS.S30.T15STA.2022061T170221.v2.0.Fmask.tif'}"
T15STA,1,2022-06-30,89,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022181T165901.v2.0/HLS.S30.T15STA.2022181T165901.v2.0.Fmask.tif'}"
T15STA,0,2022-09-28,88,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STA.2022271T170111.v2.0/HLS.S30.T15STA.2022271T170111.v2.0.Fmask.tif'}"
T15STV,0,2022-03-02,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022061T170221.v2.0/HLS.S30.T15STV.2022061T170221.v2.0.Fmask.tif'}"
T15STV,1,2022-07-05,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022186T165849.v2.0/HLS.S30.T15STV.2022186T165849.v2.0.Fmask.tif'}"
T15STV,0,2022-09-28,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STV.2022271T170111.v2.0/HLS.S30.T15STV.2022271T170111.v2.0.Fmask.tif'}"
T15STB,4,2022-03-15,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022074T171051.v2.0/HLS.S30.T15STB.2022074T171051.v2.0.Fmask.tif'}"
T15STB,0,2022-07-13,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022194T170901.v2.0/HLS.S30.T15STB.2022194T170901.v2.0.Fmask.tif'}"
T15STB,0,2022-09-26,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15STB.2022269T171049.v2.0/HLS.S30.T15STB.2022269T171049.v2.0.Fmask.tif'}"
T15SUB,0,2022-03-02,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022061T170221.v2.0/HLS.S30.T15SUB.2022061T170221.v2.0.Fmask.tif'}"
T15SUB,0,2022-06-30,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022181T165901.v2.0/HLS.S30.T15SUB.2022181T165901.v2.0.Fmask.tif'}"
T15SUB,0,2022-09-28,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUB.2022271T170111.v2.0/HLS.S30.T15SUB.2022271T170111.v2.0.Fmask.tif'}"
T15SUA,0,2022-03-02,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022061T170221.v2.0/HLS.S30.T15SUA.2022061T170221.v2.0.Fmask.tif'}"
T15SUA,1,2022-06-20,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022171T165901.v2.0/HLS.S30.T15SUA.2022171T165901.v2.0.Fmask.tif'}"
T15SUA,0,2022-09-28,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.B8A.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T15SUA.2022271T170111.v2.0/HLS.S30.T15SUA.2022271T170111.v2.0.Fmask.tif'}"
