chip_id,chip_x,chip_y,tile
chip_094_386,241185.0,2537565.0,58XEU
chip_146_489,933345.0,2188125.0,59XNN
chip_178_023,-2198175.0,1973085.0,01XEP
chip_075_105,-1647135.0,2665245.0,01XEP
chip_231_274,-511455.0,1616925.0,01XEP
chip_145_406,375585.0,2194845.0,59XNN
chip_175_605,1712865.0,1993245.0,59XNN
chip_147_488,926625.0,2181405.0,59XNN
chip_245_333,-114975.0,1522845.0,01XEP
chip_144_487,919905.0,2201565.0,59XNN
chip_093_355,32865.0,2544285.0,58XEU
chip_102_371,140385.0,2483805.0,58XEU
chip_119_439,597345.0,2369565.0,59XNN
chip_331_502,1020705.0,944925.0,59XNN
chip_096_378,187425.0,2524125.0,58XEU
chip_180_520,1141665.0,1959645.0,59XNN
chip_114_592,1625505.0,2403165.0,59XNN
chip_104_374,160545.0,2470365.0,58XEU
chip_192_280,-471135.0,1879005.0,01XEP
chip_242_280,-471135.0,1543005.0,01XEP
chip_143_446,644385.0,2208285.0,59XNN
chip_267_432,550305.0,1375005.0,59XNN
chip_098_357,46305.0,2510685.0,58XEU
chip_134_316,-229215.0,2268765.0,01XEP
chip_111_401,341985.0,2423325.0,58XEU
chip_088_327,-155295.0,2577885.0,01XEP
chip_126_480,872865.0,2322525.0,59XNN
chip_167_446,644385.0,2047005.0,59XNN
chip_201_433,557025.0,1818525.0,59XNN
chip_246_583,1565025.0,1516125.0,59XNN
chip_212_466,778785.0,1744605.0,59XNN
chip_225_327,-155295.0,1657245.0,01XEP
chip_169_586,1585185.0,2033565.0,59XNN
chip_225_484,899745.0,1657245.0,59XNN
chip_141_482,886305.0,2221725.0,59XNN
chip_251_584,1571745.0,1482525.0,59XNN
chip_218_430,536865.0,1704285.0,59XNN
chip_140_443,624225.0,2228445.0,59XNN
chip_085_350,-735.0,2598045.0,01XEP
chip_141_486,913185.0,2221725.0,59XNN
chip_219_439,597345.0,1697565.0,59XNN
chip_103_320,-202335.0,2477085.0,01XEP
chip_199_323,-182175.0,1831965.0,01XEP
chip_184_392,281505.0,1932765.0,58XEU
chip_247_583,1565025.0,1509405.0,59XNN
chip_247_420,469665.0,1509405.0,59XNN
chip_095_358,53025.0,2530845.0,58XEU
chip_320_318,-215775.0,1018845.0,01XEP
chip_254_260,-605535.0,1462365.0,01XEP
chip_140_446,644385.0,2228445.0,59XNN
chip_133_443,624225.0,2275485.0,59XNN
chip_211_334,-108255.0,1751325.0,01XEP
chip_188_420,469665.0,1905885.0,59XNN
chip_193_366,106785.0,1872285.0,58XEU
chip_042_116,-1573215.0,2887005.0,01XEP
chip_184_518,1128225.0,1932765.0,59XNN
chip_085_314,-242655.0,2598045.0,01XEP
chip_223_481,879585.0,1670685.0,59XNN
chip_091_370,133665.0,2557725.0,58XEU
chip_146_493,960225.0,2188125.0,59XNN
chip_180_606,1719585.0,1959645.0,59XNN
chip_227_332,-121695.0,1643805.0,01XEP
chip_142_485,906465.0,2215005.0,59XNN
chip_417_321,-195615.0,367005.0,01XEP
chip_159_483,893025.0,2100765.0,59XNN
chip_120_375,167265.0,2362845.0,58XEU
chip_119_126,-1506015.0,2369565.0,01XEP
chip_109_416,442785.0,2436765.0,59XNN
chip_095_323,-182175.0,2530845.0,01XEP
chip_283_559,1403745.0,1267485.0,59XNN
chip_093_212,-928095.0,2544285.0,01XEP
chip_127_125,-1512735.0,2315805.0,01XEP
chip_234_444,630945.0,1596765.0,59XNN
chip_159_417,449505.0,2100765.0,59XNN
chip_218_457,718305.0,1704285.0,59XNN
chip_266_276,-498015.0,1381725.0,01XEP
chip_181_023,-2198175.0,1952925.0,01XEP
chip_119_322,-188895.0,2369565.0,01XEP
chip_102_363,86625.0,2483805.0,58XEU
chip_163_528,1195425.0,2073885.0,59XNN
chip_255_274,-511455.0,1455645.0,01XEP
chip_284_556,1383585.0,1260765.0,59XNN
chip_038_107,-1633695.0,2913885.0,01XEP
chip_191_516,1114785.0,1885725.0,59XNN
chip_236_596,1652385.0,1583325.0,59XNN
chip_165_530,1208865.0,2060445.0,59XNN
chip_334_507,1054305.0,924765.0,59XNN
chip_185_503,1027425.0,1926045.0,59XNN
chip_100_387,247905.0,2497245.0,58XEU
chip_161_469,798945.0,2087325.0,59XNN
chip_162_533,1229025.0,2080605.0,59XNN
chip_236_188,-1089375.0,1583325.0,01XEP
chip_151_248,-686175.0,2154525.0,01XEP
chip_093_369,126945.0,2544285.0,58XEU
chip_121_571,1484385.0,2356125.0,59XNN
chip_057_118,-1559775.0,2786205.0,01XEP
chip_213_282,-457695.0,1737885.0,01XEP
chip_130_439,597345.0,2295645.0,59XNN
chip_142_501,1013985.0,2215005.0,59XNN
chip_065_120,-1546335.0,2732445.0,01XEP
chip_256_580,1544865.0,1448925.0,59XNN
chip_126_496,980385.0,2322525.0,59XNN
chip_121_491,946785.0,2356125.0,59XNN
chip_311_469,798945.0,1079325.0,59XNN
chip_211_428,523425.0,1751325.0,59XNN
chip_416_315,-235935.0,373725.0,01XEP
chip_319_522,1155105.0,1025565.0,59XNN
chip_116_309,-276255.0,2389725.0,01XEP
chip_301_342,-54495.0,1146525.0,01XEP
chip_090_360,66465.0,2564445.0,58XEU
chip_245_595,1645665.0,1522845.0,59XNN
chip_096_341,-61215.0,2524125.0,01XEP
chip_056_115,-1579935.0,2792925.0,01XEP
chip_221_439,597345.0,1684125.0,59XNN
chip_252_272,-524895.0,1475805.0,01XEP
chip_069_325,-168735.0,2705565.0,01XEP
chip_137_432,550305.0,2248605.0,59XNN
chip_250_259,-612255.0,1489245.0,01XEP
chip_221_436,577185.0,1684125.0,59XNN
chip_089_306,-296415.0,2571165.0,01XEP
chip_077_315,-235935.0,2651805.0,01XEP
chip_318_539,1269345.0,1032285.0,59XNN
chip_124_444,630945.0,2335965.0,59XNN
chip_070_349,-7455.0,2698845.0,01XEP
chip_133_440,604065.0,2275485.0,59XNN
chip_245_594,1638945.0,1522845.0,59XNN
chip_144_440,604065.0,2201565.0,59XNN
chip_132_443,624225.0,2282205.0,59XNN
chip_063_352,12705.0,2745885.0,58XEU
chip_076_349,-7455.0,2658525.0,01XEP
chip_256_259,-612255.0,1448925.0,01XEP
chip_137_283,-450975.0,2248605.0,01XEP
chip_139_491,946785.0,2235165.0,59XNN
chip_094_362,79905.0,2537565.0,58XEU
chip_069_310,-269535.0,2705565.0,01XEP
chip_333_500,1007265.0,931485.0,59XNN
chip_094_381,207585.0,2537565.0,58XEU
chip_188_404,362145.0,1905885.0,59XNN
chip_225_315,-235935.0,1657245.0,01XEP
chip_091_320,-202335.0,2557725.0,01XEP
chip_275_407,382305.0,1321245.0,59XNN
chip_089_217,-894495.0,2571165.0,01XEP
chip_152_491,946785.0,2147805.0,59XNN
chip_391_326,-162015.0,541725.0,01XEP
chip_091_360,66465.0,2557725.0,58XEU
chip_183_520,1141665.0,1939485.0,59XNN
chip_178_269,-545055.0,1973085.0,01XEP
chip_065_285,-437535.0,2732445.0,01XEP
chip_108_402,348705.0,2443485.0,58XEU
chip_056_319,-209055.0,2792925.0,01XEP
chip_163_522,1155105.0,2073885.0,59XNN
chip_248_585,1578465.0,1502685.0,59XNN
chip_194_385,234465.0,1865565.0,58XEU
chip_223_311,-262815.0,1670685.0,01XEP
chip_149_588,1598625.0,2167965.0,59XNN
chip_085_351,5985.0,2598045.0,58XEU
chip_094_337,-88095.0,2537565.0,01XEP
chip_055_200,-1008735.0,2799645.0,01XEP
chip_165_412,415905.0,2060445.0,59XNN
chip_265_582,1558305.0,1388445.0,59XNN
chip_228_489,933345.0,1637085.0,59XNN
chip_171_432,550305.0,2020125.0,59XNN
chip_058_321,-195615.0,2779485.0,01XEP
chip_087_200,-1008735.0,2584605.0,01XEP
chip_204_390,268065.0,1798365.0,58XEU
chip_239_335,-101535.0,1563165.0,01XEP
chip_203_288,-417375.0,1805085.0,01XEP
chip_123_560,1410465.0,2342685.0,59XNN
chip_236_284,-444255.0,1583325.0,01XEP
chip_365_309,-276255.0,716445.0,01XEP
chip_106_390,268065.0,2456925.0,58XEU
chip_129_483,893025.0,2302365.0,59XNN
chip_253_286,-430815.0,1469085.0,01XEP
chip_064_067,-1902495.0,2739165.0,01XEP
chip_279_403,355425.0,1294365.0,59XNN
chip_059_332,-121695.0,2772765.0,01XEP
chip_150_492,953505.0,2161245.0,59XNN
chip_195_367,113505.0,1858845.0,58XEU
chip_251_585,1578465.0,1482525.0,59XNN
chip_088_361,73185.0,2577885.0,58XEU
chip_157_523,1161825.0,2114205.0,59XNN
chip_280_251,-666015.0,1287645.0,01XEP
chip_154_421,476385.0,2134365.0,59XNN
chip_154_576,1517985.0,2134365.0,59XNN
chip_080_347,-20895.0,2631645.0,01XEP
chip_189_493,960225.0,1899165.0,59XNN
chip_251_583,1565025.0,1482525.0,59XNN
chip_256_269,-545055.0,1448925.0,01XEP
chip_058_090,-1747935.0,2779485.0,01XEP
chip_108_333,-114975.0,2443485.0,01XEP
chip_232_293,-383775.0,1610205.0,01XEP
chip_104_416,442785.0,2470365.0,59XNN
chip_159_420,469665.0,2100765.0,59XNN
chip_211_435,570465.0,1751325.0,59XNN
chip_230_283,-450975.0,1623645.0,01XEP
chip_175_466,778785.0,1993245.0,59XNN
chip_146_490,940065.0,2188125.0,59XNN
chip_162_478,859425.0,2080605.0,59XNN
chip_330_508,1061025.0,951645.0,59XNN
chip_083_314,-242655.0,2611485.0,01XEP
chip_206_391,274785.0,1784925.0,58XEU
chip_168_388,254625.0,2040285.0,58XEU
chip_214_450,671265.0,1731165.0,59XNN
chip_126_427,516705.0,2322525.0,59XNN
chip_182_607,1726305.0,1946205.0,59XNN
chip_174_586,1585185.0,1999965.0,59XNN
chip_139_366,106785.0,2235165.0,58XEU
chip_134_437,583905.0,2268765.0,59XNN
chip_169_585,1578465.0,2033565.0,59XNN
chip_217_423,489825.0,1711005.0,59XNN
chip_239_336,-94815.0,1563165.0,01XEP
chip_119_447,651105.0,2369565.0,59XNN
chip_131_140,-1411935.0,2288925.0,01XEP
chip_118_580,1544865.0,2376285.0,59XNN
chip_132_302,-323295.0,2282205.0,01XEP
chip_210_329,-141855.0,1758045.0,01XEP
chip_115_307,-289695.0,2396445.0,01XEP
chip_153_487,919905.0,2141085.0,59XNN
chip_124_391,274785.0,2335965.0,58XEU
chip_043_172,-1196895.0,2880285.0,01XEP
chip_067_292,-390495.0,2719005.0,01XEP
chip_215_306,-296415.0,1724445.0,01XEP
chip_062_081,-1808415.0,2752605.0,01XEP
chip_054_083,-1794975.0,2806365.0,01XEP
chip_105_103,-1660575.0,2463645.0,01XEP
chip_093_362,79905.0,2544285.0,58XEU
chip_230_591,1618785.0,1623645.0,59XNN
chip_152_489,933345.0,2147805.0,59XNN
chip_183_613,1766625.0,1939485.0,59XNN
chip_080_313,-249375.0,2631645.0,01XEP
chip_239_476,845985.0,1563165.0,59XNN
chip_220_308,-282975.0,1690845.0,01XEP
chip_086_352,12705.0,2591325.0,58XEU
chip_167_411,409185.0,2047005.0,59XNN
chip_151_241,-733215.0,2154525.0,01XEP
chip_081_174,-1183455.0,2624925.0,01XEP
chip_180_241,-733215.0,1959645.0,01XEP
chip_196_325,-168735.0,1852125.0,01XEP
chip_210_390,268065.0,1758045.0,58XEU
chip_314_514,1101345.0,1059165.0,59XNN
chip_123_569,1470945.0,2342685.0,59XNN
chip_232_482,886305.0,1610205.0,59XNN
chip_094_354,26145.0,2537565.0,58XEU
chip_034_148,-1358175.0,2940765.0,01XEP
chip_191_412,415905.0,1885725.0,59XNN
chip_231_331,-128415.0,1616925.0,01XEP
chip_099_384,227745.0,2503965.0,58XEU
chip_262_441,610785.0,1408605.0,59XNN
chip_089_327,-155295.0,2571165.0,01XEP
chip_141_443,624225.0,2221725.0,59XNN
chip_128_485,906465.0,2309085.0,59XNN
chip_108_421,476385.0,2443485.0,59XNN
chip_218_311,-262815.0,1704285.0,01XEP
chip_169_601,1685985.0,2033565.0,59XNN
chip_183_407,382305.0,1939485.0,59XNN
chip_312_433,557025.0,1072605.0,59XNN
chip_099_378,187425.0,2503965.0,58XEU
chip_168_580,1544865.0,2040285.0,59XNN
chip_299_453,691425.0,1159965.0,59XNN
chip_275_405,368865.0,1321245.0,59XNN
chip_124_499,1000545.0,2335965.0,59XNN
chip_214_467,785505.0,1731165.0,59XNN
chip_227_293,-383775.0,1643805.0,01XEP
chip_080_095,-1714335.0,2631645.0,01XEP
chip_124_497,987105.0,2335965.0,59XNN
chip_274_469,798945.0,1327965.0,59XNN
chip_133_470,805665.0,2275485.0,59XNN
chip_231_490,940065.0,1616925.0,59XNN
chip_206_296,-363615.0,1784925.0,01XEP
chip_173_578,1531425.0,2006685.0,59XNN
chip_331_501,1013985.0,944925.0,59XNN
chip_130_479,866145.0,2295645.0,59XNN
chip_131_439,597345.0,2288925.0,59XNN
chip_072_321,-195615.0,2685405.0,01XEP
chip_172_579,1538145.0,2013405.0,59XNN
chip_206_197,-1028895.0,1784925.0,01XEP
chip_191_397,315105.0,1885725.0,59XNN
chip_111_414,429345.0,2423325.0,59XNN
chip_152_490,940065.0,2147805.0,59XNN
chip_134_308,-282975.0,2268765.0,01XEP
chip_039_167,-1230495.0,2907165.0,01XEP
chip_272_259,-612255.0,1341405.0,01XEP
chip_214_283,-450975.0,1731165.0,01XEP
chip_082_352,12705.0,2618205.0,58XEU
chip_036_147,-1364895.0,2927325.0,01XEP
chip_209_381,207585.0,1764765.0,58XEU
chip_325_315,-235935.0,985245.0,01XEP
chip_152_478,859425.0,2147805.0,59XNN
chip_221_438,590625.0,1684125.0,59XNN
chip_227_301,-330015.0,1643805.0,01XEP
chip_210_308,-282975.0,1758045.0,01XEP
chip_163_403,355425.0,2073885.0,59XNN
chip_082_339,-74655.0,2618205.0,01XEP
chip_249_585,1578465.0,1495965.0,59XNN
chip_191_495,973665.0,1885725.0,59XNN
chip_238_281,-464415.0,1569885.0,01XEP
chip_179_520,1141665.0,1966365.0,59XNN
chip_166_263,-585375.0,2053725.0,01XEP
chip_338_404,362145.0,897885.0,59XNN
chip_089_364,93345.0,2571165.0,58XEU
chip_243_466,778785.0,1536285.0,59XNN
chip_120_502,1020705.0,2362845.0,59XNN
chip_106_330,-135135.0,2456925.0,01XEP
chip_112_379,194145.0,2416605.0,58XEU
chip_118_558,1397025.0,2376285.0,59XNN
chip_151_441,610785.0,2154525.0,59XNN
chip_215_310,-269535.0,1724445.0,01XEP
chip_228_330,-135135.0,1637085.0,01XEP
chip_272_562,1423905.0,1341405.0,59XNN
chip_072_310,-269535.0,2685405.0,01XEP
chip_337_338,-81375.0,904605.0,01XEP
chip_166_261,-598815.0,2053725.0,01XEP
chip_123_482,886305.0,2342685.0,59XNN
chip_137_498,993825.0,2248605.0,59XNN
chip_039_172,-1196895.0,2907165.0,01XEP
chip_093_365,100065.0,2544285.0,58XEU
chip_195_311,-262815.0,1858845.0,01XEP
chip_133_360,66465.0,2275485.0,58XEU
chip_333_498,993825.0,931485.0,59XNN
chip_091_363,86625.0,2557725.0,58XEU
chip_171_353,19425.0,2020125.0,58XEU
chip_138_360,66465.0,2241885.0,58XEU
chip_097_103,-1660575.0,2517405.0,01XEP
chip_128_445,637665.0,2309085.0,59XNN
chip_146_470,805665.0,2188125.0,59XNN
chip_065_307,-289695.0,2732445.0,01XEP
chip_171_292,-390495.0,2020125.0,01XEP
chip_165_584,1571745.0,2060445.0,59XNN
chip_048_090,-1747935.0,2846685.0,01XEP
chip_174_397,315105.0,1999965.0,58XEU
chip_310_469,798945.0,1086045.0,59XNN
chip_149_264,-578655.0,2167965.0,01XEP
chip_301_353,19425.0,1146525.0,58XEU
chip_204_458,725025.0,1798365.0,59XNN
chip_207_392,281505.0,1778205.0,58XEU
chip_146_393,288225.0,2188125.0,58XEU
chip_066_312,-256095.0,2725725.0,01XEP
chip_072_257,-625695.0,2685405.0,01XEP
chip_062_297,-356895.0,2752605.0,01XEP
chip_221_324,-175455.0,1684125.0,01XEP
chip_110_335,-101535.0,2430045.0,01XEP
chip_114_422,483105.0,2403165.0,59XNN
chip_240_475,839265.0,1556445.0,59XNN
chip_131_428,523425.0,2288925.0,59XNN
chip_139_430,536865.0,2235165.0,59XNN
chip_168_610,1746465.0,2040285.0,59XNN
chip_100_356,39585.0,2497245.0,58XEU
chip_115_602,1692705.0,2396445.0,59XNN
chip_252_273,-518175.0,1475805.0,01XEP
chip_316_517,1121505.0,1045725.0,59XNN
chip_114_478,859425.0,2403165.0,59XNN
chip_218_436,577185.0,1704285.0,59XNN
chip_093_373,153825.0,2544285.0,58XEU
chip_329_393,288225.0,958365.0,59XNN
chip_131_506,1047585.0,2288925.0,59XNN
chip_098_397,315105.0,2510685.0,58XEU
chip_215_309,-276255.0,1724445.0,01XEP
chip_229_286,-430815.0,1630365.0,01XEP
chip_112_440,604065.0,2416605.0,59XNN
chip_250_329,-141855.0,1489245.0,01XEP
chip_104_362,79905.0,2470365.0,58XEU
chip_186_607,1726305.0,1919325.0,59XNN
chip_228_280,-471135.0,1637085.0,01XEP
chip_122_578,1531425.0,2349405.0,59XNN
chip_096_376,173985.0,2524125.0,58XEU
chip_139_435,570465.0,2235165.0,59XNN
chip_259_577,1524705.0,1428765.0,59XNN
chip_390_324,-175455.0,548445.0,01XEP
chip_060_326,-162015.0,2766045.0,01XEP
chip_252_590,1612065.0,1475805.0,59XNN
chip_210_444,630945.0,1758045.0,59XNN
chip_142_481,879585.0,2215005.0,59XNN
chip_142_498,993825.0,2215005.0,59XNN
chip_318_528,1195425.0,1032285.0,59XNN
chip_121_465,772065.0,2356125.0,59XNN
chip_155_479,866145.0,2127645.0,59XNN
chip_246_582,1558305.0,1516125.0,59XNN
chip_053_303,-316575.0,2813085.0,01XEP
chip_239_443,624225.0,1563165.0,59XNN
chip_168_587,1591905.0,2040285.0,59XNN
chip_165_467,785505.0,2060445.0,59XNN
chip_164_522,1155105.0,2067165.0,59XNN
chip_243_335,-101535.0,1536285.0,01XEP
chip_241_441,610785.0,1549725.0,59XNN
chip_226_457,718305.0,1650525.0,59XNN
chip_056_320,-202335.0,2792925.0,01XEP
chip_194_264,-578655.0,1865565.0,01XEP
chip_253_445,637665.0,1469085.0,59XNN
chip_127_478,859425.0,2315805.0,59XNN
chip_319_528,1195425.0,1025565.0,59XNN
chip_119_564,1437345.0,2369565.0,59XNN
chip_062_293,-383775.0,2752605.0,01XEP
chip_370_348,-14175.0,682845.0,01XEP
chip_098_373,153825.0,2510685.0,58XEU
chip_197_326,-162015.0,1845405.0,01XEP
chip_294_348,-14175.0,1193565.0,01XEP
chip_024_087,-1768095.0,3007965.0,01XEP
chip_115_438,590625.0,2396445.0,59XNN
chip_130_438,590625.0,2295645.0,59XNN
chip_209_387,247905.0,1764765.0,58XEU
chip_257_559,1403745.0,1442205.0,59XNN
chip_180_262,-592095.0,1959645.0,01XEP
chip_318_513,1094625.0,1032285.0,59XNN
chip_122_439,597345.0,2349405.0,59XNN
chip_208_417,449505.0,1771485.0,59XNN
chip_326_521,1148385.0,978525.0,59XNN
chip_257_267,-558495.0,1442205.0,01XEP
chip_232_333,-114975.0,1610205.0,01XEP
chip_166_406,375585.0,2053725.0,59XNN
chip_201_457,718305.0,1818525.0,59XNN
chip_137_156,-1304415.0,2248605.0,01XEP
chip_391_327,-155295.0,541725.0,01XEP
chip_295_409,395745.0,1186845.0,59XNN
chip_117_493,960225.0,2383005.0,59XNN
chip_267_479,866145.0,1375005.0,59XNN
chip_247_597,1659105.0,1509405.0,59XNN
chip_112_039,-2090655.0,2416605.0,01XEP
chip_157_481,879585.0,2114205.0,59XNN
chip_235_332,-121695.0,1590045.0,01XEP
chip_110_434,563745.0,2430045.0,59XNN
chip_065_284,-444255.0,2732445.0,01XEP
chip_237_597,1659105.0,1576605.0,59XNN
chip_129_435,570465.0,2302365.0,59XNN
chip_308_526,1181985.0,1099485.0,59XNN
chip_114_487,919905.0,2403165.0,59XNN
chip_044_353,19425.0,2873565.0,58XEU
chip_073_321,-195615.0,2678685.0,01XEP
chip_129_506,1047585.0,2302365.0,59XNN
chip_109_421,476385.0,2436765.0,59XNN
chip_140_442,617505.0,2228445.0,59XNN
chip_183_518,1128225.0,1939485.0,59XNN
chip_167_383,221025.0,2047005.0,58XEU
chip_222_480,872865.0,1677405.0,59XNN
chip_251_587,1591905.0,1482525.0,59XNN
chip_352_421,476385.0,803805.0,59XNN
chip_118_381,207585.0,2376285.0,58XEU
chip_106_423,489825.0,2456925.0,59XNN
chip_126_506,1047585.0,2322525.0,59XNN
chip_215_429,530145.0,1724445.0,59XNN
chip_059_319,-209055.0,2772765.0,01XEP
chip_183_606,1719585.0,1939485.0,59XNN
chip_237_434,563745.0,1576605.0,59XNN
chip_105_375,167265.0,2463645.0,58XEU
chip_113_377,180705.0,2409885.0,58XEU
chip_223_491,946785.0,1670685.0,59XNN
chip_242_472,819105.0,1543005.0,59XNN
chip_272_468,792225.0,1341405.0,59XNN
chip_258_587,1591905.0,1435485.0,59XNN
chip_105_335,-101535.0,2463645.0,01XEP
chip_183_354,26145.0,1939485.0,58XEU
chip_100_374,160545.0,2497245.0,58XEU
chip_248_586,1585185.0,1502685.0,59XNN
chip_220_314,-242655.0,1690845.0,01XEP
chip_112_417,449505.0,2416605.0,59XNN
chip_003_063,-1929375.0,3149085.0,01XEP
chip_173_488,926625.0,2006685.0,59XNN
chip_217_315,-235935.0,1711005.0,01XEP
chip_243_452,684705.0,1536285.0,59XNN
chip_274_408,389025.0,1327965.0,59XNN
chip_081_338,-81375.0,2624925.0,01XEP
chip_124_409,395745.0,2335965.0,59XNN
chip_201_410,402465.0,1818525.0,59XNN
chip_124_446,644385.0,2335965.0,59XNN
chip_292_455,704865.0,1207005.0,59XNN
chip_170_593,1632225.0,2026845.0,59XNN
chip_370_343,-47775.0,682845.0,01XEP
chip_119_380,200865.0,2369565.0,58XEU
chip_191_466,778785.0,1885725.0,59XNN
chip_223_332,-121695.0,1670685.0,01XEP
chip_089_360,66465.0,2571165.0,58XEU
chip_156_475,839265.0,2120925.0,59XNN
chip_099_321,-195615.0,2503965.0,01XEP
chip_063_354,26145.0,2745885.0,58XEU
chip_097_389,261345.0,2517405.0,58XEU
chip_054_182,-1129695.0,2806365.0,01XEP
chip_173_370,133665.0,2006685.0,58XEU
chip_227_279,-477855.0,1643805.0,01XEP
chip_115_406,375585.0,2396445.0,58XEU
chip_207_298,-350175.0,1778205.0,01XEP
chip_058_272,-524895.0,2779485.0,01XEP
chip_292_540,1276065.0,1207005.0,59XNN
chip_220_328,-148575.0,1690845.0,01XEP
chip_213_416,442785.0,1737885.0,59XNN
chip_135_489,933345.0,2262045.0,59XNN
chip_250_448,657825.0,1489245.0,59XNN
chip_273_474,832545.0,1334685.0,59XNN
chip_191_367,113505.0,1885725.0,58XEU
chip_193_419,462945.0,1872285.0,59XNN
chip_104_498,993825.0,2470365.0,59XNN
chip_080_613,1766625.0,2631645.0,59XNN
chip_103_375,167265.0,2477085.0,58XEU
chip_252_281,-464415.0,1475805.0,01XEP
chip_276_264,-578655.0,1314525.0,01XEP
chip_230_285,-437535.0,1623645.0,01XEP
chip_272_450,671265.0,1341405.0,59XNN
chip_143_489,933345.0,2208285.0,59XNN
chip_121_581,1551585.0,2356125.0,59XNN
chip_262_448,657825.0,1408605.0,59XNN
chip_266_438,590625.0,1381725.0,59XNN
chip_091_355,32865.0,2557725.0,58XEU
chip_019_091,-1741215.0,3041565.0,01XEP
chip_093_354,26145.0,2544285.0,58XEU
chip_129_509,1067745.0,2302365.0,59XNN
chip_076_321,-195615.0,2658525.0,01XEP
chip_213_432,550305.0,1737885.0,59XNN
chip_180_022,-2204895.0,1959645.0,01XEP
chip_169_409,395745.0,2033565.0,59XNN
chip_136_306,-296415.0,2255325.0,01XEP
chip_132_441,610785.0,2282205.0,59XNN
chip_049_231,-800415.0,2839965.0,01XEP
chip_220_334,-108255.0,1690845.0,01XEP
chip_422_327,-155295.0,333405.0,01XEP
chip_206_481,879585.0,1784925.0,59XNN
chip_207_477,852705.0,1778205.0,59XNN
chip_126_304,-309855.0,2322525.0,01XEP
chip_213_429,530145.0,1737885.0,59XNN
chip_043_099,-1687455.0,2880285.0,01XEP
chip_225_429,530145.0,1657245.0,59XNN
chip_118_326,-162015.0,2376285.0,01XEP
chip_139_428,523425.0,2235165.0,59XNN
chip_385_323,-182175.0,582045.0,01XEP
chip_067_324,-175455.0,2719005.0,01XEP
chip_250_581,1551585.0,1489245.0,59XNN
chip_116_504,1034145.0,2389725.0,59XNN
chip_317_531,1215585.0,1039005.0,59XNN
chip_183_425,503265.0,1939485.0,59XNN
chip_289_390,268065.0,1227165.0,59XNN
chip_099_374,160545.0,2503965.0,58XEU
chip_134_496,980385.0,2268765.0,59XNN
chip_232_484,899745.0,1610205.0,59XNN
chip_249_270,-538335.0,1495965.0,01XEP
chip_249_591,1618785.0,1495965.0,59XNN
chip_097_358,53025.0,2517405.0,58XEU
chip_064_355,32865.0,2739165.0,58XEU
chip_036_149,-1351455.0,2927325.0,01XEP
chip_238_428,523425.0,1569885.0,59XNN
chip_046_272,-524895.0,2860125.0,01XEP
chip_166_597,1659105.0,2053725.0,59XNN
chip_089_351,5985.0,2571165.0,58XEU
chip_071_352,12705.0,2692125.0,58XEU
chip_098_383,221025.0,2510685.0,58XEU
chip_231_293,-383775.0,1616925.0,01XEP
chip_196_400,335265.0,1852125.0,59XNN
chip_256_280,-471135.0,1448925.0,01XEP
chip_083_356,39585.0,2611485.0,58XEU
chip_150_490,940065.0,2161245.0,59XNN
chip_144_447,651105.0,2201565.0,59XNN
chip_164_519,1134945.0,2067165.0,59XNN
chip_209_333,-114975.0,1764765.0,01XEP
chip_264_434,563745.0,1395165.0,59XNN
chip_252_589,1605345.0,1475805.0,59XNN
chip_182_497,987105.0,1946205.0,59XNN
chip_252_595,1645665.0,1475805.0,59XNN
chip_134_471,812385.0,2268765.0,59XNN
chip_112_479,866145.0,2416605.0,59XNN
chip_181_238,-753375.0,1952925.0,01XEP
chip_066_328,-148575.0,2725725.0,01XEP
chip_234_265,-571935.0,1596765.0,01XEP
chip_100_373,153825.0,2497245.0,58XEU
chip_211_282,-457695.0,1751325.0,01XEP
chip_323_527,1188705.0,998685.0,59XNN
chip_188_365,100065.0,1905885.0,58XEU
chip_080_356,39585.0,2631645.0,58XEU
chip_112_493,960225.0,2416605.0,59XNN
chip_274_479,866145.0,1327965.0,59XNN
chip_196_360,66465.0,1852125.0,58XEU
chip_127_446,644385.0,2315805.0,59XNN
chip_118_560,1410465.0,2376285.0,59XNN
chip_207_323,-182175.0,1778205.0,01XEP
chip_188_403,355425.0,1905885.0,59XNN
chip_239_281,-464415.0,1563165.0,01XEP
chip_078_347,-20895.0,2645085.0,01XEP
chip_144_485,906465.0,2201565.0,59XNN
chip_111_377,180705.0,2423325.0,58XEU
chip_254_577,1524705.0,1462365.0,59XNN
chip_112_342,-54495.0,2416605.0,01XEP
chip_106_376,173985.0,2456925.0,58XEU
chip_244_333,-114975.0,1529565.0,01XEP
chip_134_439,597345.0,2268765.0,59XNN
chip_248_591,1618785.0,1502685.0,59XNN
chip_179_609,1739745.0,1966365.0,59XNN
chip_220_429,530145.0,1690845.0,59XNN
chip_319_523,1161825.0,1025565.0,59XNN
chip_280_559,1403745.0,1287645.0,59XNN
chip_208_362,79905.0,1771485.0,58XEU
chip_079_094,-1721055.0,2638365.0,01XEP
chip_063_079,-1821855.0,2745885.0,01XEP
chip_053_176,-1170015.0,2813085.0,01XEP
chip_165_593,1632225.0,2060445.0,59XNN
chip_101_400,335265.0,2490525.0,58XEU
chip_232_329,-141855.0,1610205.0,01XEP
chip_219_430,536865.0,1697565.0,59XNN
chip_116_305,-303135.0,2389725.0,01XEP
